id,nschcode,Rid,Index1,time,quadtime,orthtime,orthquad,test,effective,ses,timenonlin1,timenonlin2,timenonlin3,timenonlin
4917,299,2,1,0,0,-1,1,48.7139,1,0.755,0,0,0,0
4917,299,2,2,1,1,0,-2,53.6823,1,0.755,0.5,0.6,0.7,0.529
4917,299,2,3,2,4,1,1,60.18019159,1,0.755,1,1,1,1
4918,299,3,1,0,0,-1,1,48.7139,1,-0.632,0,0,0,0
4918,299,3,2,1,1,0,-2,53.6823,1,-0.632,0.5,0.6,0.7,0.529
4918,299,3,3,2,4,1,1,61.22822734,1,-0.632,1,1,1,1
4919,299,4,1,0,0,-1,1,48.7139,1,-0.639,0,0,0,0
4919,299,4,2,1,1,0,-2,53.6823,1,-0.639,0.5,0.6,0.7,0.529
4919,299,4,3,2,4,1,1,60.33879041,1,-0.639,1,1,1,1
4920,299,5,1,0,0,-1,1,48.7139,1,-1.169,0,0,0,0
4920,299,5,2,1,1,0,-2,53.6823,1,-1.169,0.5,0.6,0.7,0.529
4920,299,5,3,2,4,1,1,61.45727084,1,-1.169,1,1,1,1
4921,299,6,1,0,0,-1,1,48.7139,1,1.511,0,0,0,0
4921,299,6,2,1,1,0,-2,53.6823,1,1.511,0.5,0.6,0.7,0.529
4921,299,6,3,2,4,1,1,61.18391449,1,1.511,1,1,1,1
4922,299,7,1,0,0,-1,1,48.7139,1,-0.091,0,0,0,0
4922,299,7,2,1,1,0,-2,53.6823,1,-0.091,0.5,0.6,0.7,0.529
4922,299,7,3,2,4,1,1,61.3479926,1,-0.091,1,1,1,1
4923,299,8,1,0,0,-1,1,48.7139,1,0.443,0,0,0,0
4923,299,8,2,1,1,0,-2,53.6823,1,0.443,0.5,0.6,0.7,0.529
4923,299,8,3,2,4,1,1,61.3208558,1,0.443,1,1,1,1
4924,299,9,1,0,0,-1,1,48.7139,1,1.211,0,0,0,0
4924,299,9,2,1,1,0,-2,53.6823,1,1.211,0.5,0.6,0.7,0.529
4924,299,9,3,2,4,1,1,61.10564309,1,1.211,1,1,1,1
4925,299,10,1,0,0,-1,1,48.7139,1,1.134,0,0,0,0
4925,299,10,2,1,1,0,-2,53.6823,1,1.134,0.5,0.6,0.7,0.529
4925,299,10,3,2,4,1,1,60.32144786,1,1.134,1,1,1,1
4926,299,11,1,0,0,-1,1,48.7139,1,0.972,0,0,0,0
4926,299,11,2,1,1,0,-2,53.6823,1,0.972,0.5,0.6,0.7,0.529
4926,299,11,3,2,4,1,1,61.46383813,1,0.972,1,1,1,1
4927,299,12,1,0,0,-1,1,48.7139,1,0.661,0,0,0,0
4927,299,12,2,1,1,0,-2,53.6823,1,0.661,0.5,0.6,0.7,0.529
4927,299,12,3,2,4,1,1,61.32790633,1,0.661,1,1,1,1
4928,299,13,1,0,0,-1,1,48.7139,1,-0.582,0,0,0,0
4928,299,13,2,1,1,0,-2,53.6823,1,-0.582,0.5,0.6,0.7,0.529
4928,299,13,3,2,4,1,1,60.30409277,1,-0.582,1,1,1,1
4929,299,14,1,0,0,-1,1,48.7139,1,1.212,0,0,0,0
4929,299,14,2,1,1,0,-2,53.6823,1,1.212,0.5,0.6,0.7,0.529
4929,299,14,3,2,4,1,1,61.63459028,1,1.212,1,1,1,1
4930,300,1,1,0,0,-1,1,48.7139,1,-0.34,0,0,0,0
4930,300,1,2,1,1,0,-2,53.6823,1,-0.34,0.5,0.6,0.7,0.529
4930,300,1,3,2,4,1,1,61.47341804,1,-0.34,1,1,1,1
4931,300,2,1,0,0,-1,1,48.7139,1,-0.302,0,0,0,0
4931,300,2,2,1,1,0,-2,53.6823,1,-0.302,0.5,0.6,0.7,0.529
4931,300,2,3,2,4,1,1,60.37986866,1,-0.302,1,1,1,1
4932,300,3,1,0,0,-1,1,48.7139,1,-0.6,0,0,0,0
4932,300,3,2,1,1,0,-2,53.6823,1,-0.6,0.5,0.6,0.7,0.529
4932,300,3,3,2,4,1,1,60.3078023,1,-0.6,1,1,1,1
4933,300,4,1,0,0,-1,1,48.7139,1,-0.427,0,0,0,0
4933,300,4,2,1,1,0,-2,53.6823,1,-0.427,0.5,0.6,0.7,0.529
4933,300,4,3,2,4,1,1,61.30961836,1,-0.427,1,1,1,1
4934,300,5,1,0,0,-1,1,48.7139,1,0.806,0,0,0,0
4934,300,5,2,1,1,0,-2,53.6823,1,0.806,0.5,0.6,0.7,0.529
4934,300,5,3,2,4,1,1,60.23359333,1,0.806,1,1,1,1
4935,300,6,1,0,0,-1,1,52.22,1,-0.377,0,0,0,0
4935,300,6,2,1,1,0,-2,68.52,1,-0.377,0.5,0.6,0.7,0.529
4935,300,6,3,2,4,1,1,63.99,1,-0.377,1,1,1,1
4936,300,7,1,0,0,-1,1,48.8136,1,0.144,0,0,0,0
4936,300,7,2,1,1,0,-2,53.8644,1,0.144,0.5,0.6,0.7,0.529
4936,300,7,3,2,4,1,1,72.04208423,1,0.144,1,1,1,1
4937,300,8,1,0,0,-1,1,48.8136,1,0.193,0,0,0,0
4937,300,8,2,1,1,0,-2,53.8645,1,0.193,0.5,0.6,0.7,0.529
4937,300,8,3,2,4,1,1,65.66589541,1,0.193,1,1,1,1
4938,300,9,1,0,0,-1,1,62.35,1,0.011,0,0,0,0
4938,300,9,2,1,1,0,-2,64.32,1,0.011,0.5,0.6,0.7,0.529
4938,300,9,3,2,4,1,1,56.53,1,0.011,1,1,1,1
4939,300,10,1,0,0,-1,1,35.84,1,0.181,0,0,0,0
4939,300,10,2,1,1,0,-2,45.02,1,0.181,0.5,0.6,0.7,0.529
4939,300,10,3,2,4,1,1,44.56,1,0.181,1,1,1,1
4940,300,11,1,0,0,-1,1,48.8136,1,-0.156,0,0,0,0
4940,300,11,2,1,1,0,-2,53.8645,1,-0.156,0.5,0.6,0.7,0.529
4940,300,11,3,2,4,1,1,51.20266351,1,-0.156,1,1,1,1
4941,300,12,1,0,0,-1,1,33.97,0,-0.322,0,0,0,0
4941,300,12,2,1,1,0,-2,35.12,0,-0.322,0.5,0.6,0.7,0.529
4941,300,12,3,2,4,1,1,43.16,0,-0.322,1,1,1,1
4942,300,13,1,0,0,-1,1,48.8136,1,-0.082,0,0,0,0
4942,300,13,2,1,1,0,-2,53.8645,1,-0.082,0.5,0.6,0.7,0.529
4942,300,13,3,2,4,1,1,71.30450076,1,-0.082,1,1,1,1
4943,300,14,1,0,0,-1,1,51.49,1,0.546,0,0,0,0
4943,300,14,2,1,1,0,-2,66.8,1,0.546,0.5,0.6,0.7,0.529
4943,300,14,3,2,4,1,1,68.01,1,0.546,1,1,1,1
4944,300,15,1,0,0,-1,1,33.78,0,0.465,0,0,0,0
4944,300,15,2,1,1,0,-2,44.91,0,0.465,0.5,0.6,0.7,0.529
4944,300,15,3,2,4,1,1,43.51,0,0.465,1,1,1,1
4945,300,16,1,0,0,-1,1,52.65,1,0.056,0,0,0,0
4945,300,16,2,1,1,0,-2,52.73,1,0.056,0.5,0.6,0.7,0.529
4945,300,16,3,2,4,1,1,53.89,1,0.056,1,1,1,1
4946,300,17,1,0,0,-1,1,48.8136,1,-0.037,0,0,0,0
4946,300,17,2,1,1,0,-2,53.8645,1,-0.037,0.5,0.6,0.7,0.529
4946,300,17,3,2,4,1,1,70.88984645,1,-0.037,1,1,1,1
4947,300,18,1,0,0,-1,1,46.25,0,-0.471,0,0,0,0
4947,300,18,2,1,1,0,-2,53.32,0,-0.471,0.5,0.6,0.7,0.529
4947,300,18,3,2,4,1,1,52.02,0,-0.471,1,1,1,1
4948,300,19,1,0,0,-1,1,45.18,0,-0.256,0,0,0,0
4948,300,19,2,1,1,0,-2,48.47,0,-0.256,0.5,0.6,0.7,0.529
4948,300,19,3,2,4,1,1,46.99,0,-0.256,1,1,1,1
4949,300,20,1,0,0,-1,1,48.8136,1,-0.138,0,0,0,0
4949,300,20,2,1,1,0,-2,53.8645,1,-0.138,0.5,0.6,0.7,0.529
4949,300,20,3,2,4,1,1,67.09158835,1,-0.138,1,1,1,1
4950,300,21,1,0,0,-1,1,48.8136,1,0.45,0,0,0,0
4950,300,21,2,1,1,0,-2,53.8645,1,0.45,0.5,0.6,0.7,0.529
4950,300,21,3,2,4,1,1,63.07164497,1,0.45,1,1,1,1
4951,300,22,1,0,0,-1,1,48.68,1,-0.169,0,0,0,0
4951,300,22,2,1,1,0,-2,46.47,1,-0.169,0.5,0.6,0.7,0.529
4951,300,22,3,2,4,1,1,55.39,1,-0.169,1,1,1,1
4952,300,23,1,0,0,-1,1,36.59,0,-0.679,0,0,0,0
4952,300,23,2,1,1,0,-2,45.64,0,-0.679,0.5,0.6,0.7,0.529
4952,300,23,3,2,4,1,1,52.47,0,-0.679,1,1,1,1
4953,300,24,1,0,0,-1,1,53.3,0,-0.65,0,0,0,0
4953,300,24,2,1,1,0,-2,55.34,0,-0.65,0.5,0.6,0.7,0.529
4953,300,24,3,2,4,1,1,62.2,0,-0.65,1,1,1,1
4954,300,25,1,0,0,-1,1,60.03,1,-0.063,0,0,0,0
4954,300,25,2,1,1,0,-2,54.04,1,-0.063,0.5,0.6,0.7,0.529
4954,300,25,3,2,4,1,1,65.13,1,-0.063,1,1,1,1
4955,300,26,1,0,0,-1,1,44.71,1,-0.244,0,0,0,0
4955,300,26,2,1,1,0,-2,43.69,1,-0.244,0.5,0.6,0.7,0.529
4955,300,26,3,2,4,1,1,52.93,1,-0.244,1,1,1,1
4956,301,1,1,0,0,-1,1,99.99,0,-0.556,0,0,0,0
4956,301,1,2,1,1,0,-2,42.99,0,-0.556,0.5,0.6,0.7,0.529
4956,301,1,3,2,4,1,1,53.81,0,-0.556,1,1,1,1
4957,301,2,1,0,0,-1,1,99.99,1,-1.255,0,0,0,0
4957,301,2,2,1,1,0,-2,55.7,1,-1.255,0.5,0.6,0.7,0.529
4957,301,2,3,2,4,1,1,62.5,1,-1.255,1,1,1,1
4958,301,3,1,0,0,-1,1,37.22,0,-1.292,0,0,0,0
4958,301,3,2,1,1,0,-2,39.06,0,-1.292,0.5,0.6,0.7,0.529
4958,301,3,3,2,4,1,1,37.04,0,-1.292,1,1,1,1
4959,301,4,1,0,0,-1,1,41.04,0,-1.102,0,0,0,0
4959,301,4,2,1,1,0,-2,44.28,0,-1.102,0.5,0.6,0.7,0.529
4959,301,4,3,2,4,1,1,45.14,0,-1.102,1,1,1,1
4960,301,5,1,0,0,-1,1,48.8137,1,-1.713,0,0,0,0
4960,301,5,2,1,1,0,-2,53.8646,1,-1.713,0.5,0.6,0.7,0.529
4960,301,5,3,2,4,1,1,57.60060223,1,-1.713,1,1,1,1
4961,301,6,1,0,0,-1,1,45.42,0,-1.572,0,0,0,0
4961,301,6,2,1,1,0,-2,36.9,0,-1.572,0.5,0.6,0.7,0.529
4961,301,6,3,2,4,1,1,40.93,0,-1.572,1,1,1,1
4962,301,7,1,0,0,-1,1,48.814,1,-2.414,0,0,0,0
4962,301,7,2,1,1,0,-2,53.8652,1,-2.414,0.5,0.6,0.7,0.529
4962,301,7,3,2,4,1,1,62.36231479,1,-2.414,1,1,1,1
4963,301,8,1,0,0,-1,1,61.36,1,0.663,0,0,0,0
4963,301,8,2,1,1,0,-2,58.68,1,0.663,0.5,0.6,0.7,0.529
4963,301,8,3,2,4,1,1,65.06,1,0.663,1,1,1,1
4964,301,9,1,0,0,-1,1,41.76,0,-0.221,0,0,0,0
4964,301,9,2,1,1,0,-2,47.57,0,-0.221,0.5,0.6,0.7,0.529
4964,301,9,3,2,4,1,1,40.79,0,-0.221,1,1,1,1
4965,301,10,1,0,0,-1,1,42.98,0,-0.815,0,0,0,0
4965,301,10,2,1,1,0,-2,53.21,0,-0.815,0.5,0.6,0.7,0.529
4965,301,10,3,2,4,1,1,48.22,0,-0.815,1,1,1,1
4966,301,11,1,0,0,-1,1,48.814,1,-0.505,0,0,0,0
4966,301,11,2,1,1,0,-2,53.8652,1,-0.505,0.5,0.6,0.7,0.529
4966,301,11,3,2,4,1,1,51.4469179,1,-0.505,1,1,1,1
4967,301,12,1,0,0,-1,1,48.814,1,-1.539,0,0,0,0
4967,301,12,2,1,1,0,-2,53.8652,1,-1.539,0.5,0.6,0.7,0.529
4967,301,12,3,2,4,1,1,64.39327928,1,-1.539,1,1,1,1
4968,301,13,1,0,0,-1,1,48.814,1,-1.099,0,0,0,0
4968,301,13,2,1,1,0,-2,53.8652,1,-1.099,0.5,0.6,0.7,0.529
4968,301,13,3,2,4,1,1,50.02351955,1,-1.099,1,1,1,1
4969,302,1,1,0,0,-1,1,48.814,1,-0.929,0,0,0,0
4969,302,1,2,1,1,0,-2,53.8652,1,-0.929,0.5,0.6,0.7,0.529
4969,302,1,3,2,4,1,1,52.03647203,1,-0.929,1,1,1,1
4970,302,2,1,0,0,-1,1,48.814,1,-0.506,0,0,0,0
4970,302,2,2,1,1,0,-2,53.8652,1,-0.506,0.5,0.6,0.7,0.529
4970,302,2,3,2,4,1,1,61.13721917,1,-0.506,1,1,1,1
4971,302,3,1,0,0,-1,1,44.2,0,0.273,0,0,0,0
4971,302,3,2,1,1,0,-2,56.31,0,0.273,0.5,0.6,0.7,0.529
4971,302,3,3,2,4,1,1,58.67,0,0.273,1,1,1,1
4972,302,4,1,0,0,-1,1,48.814,1,-0.005,0,0,0,0
4972,302,4,2,1,1,0,-2,53.8652,1,-0.005,0.5,0.6,0.7,0.529
4972,302,4,3,2,4,1,1,54.27307213,1,-0.005,1,1,1,1
4973,302,5,1,0,0,-1,1,48.814,1,-0.322,0,0,0,0
4973,302,5,2,1,1,0,-2,53.8652,1,-0.322,0.5,0.6,0.7,0.529
4973,302,5,3,2,4,1,1,61.74053548,1,-0.322,1,1,1,1
4974,302,6,1,0,0,-1,1,38.66,0,-1.168,0,0,0,0
4974,302,6,2,1,1,0,-2,38.6,0,-1.168,0.5,0.6,0.7,0.529
4974,302,6,3,2,4,1,1,33.27,0,-1.168,1,1,1,1
4975,302,7,1,0,0,-1,1,48.26,0,-0.037,0,0,0,0
4975,302,7,2,1,1,0,-2,57.24,0,-0.037,0.5,0.6,0.7,0.529
4975,302,7,3,2,4,1,1,53.83,0,-0.037,1,1,1,1
4976,302,8,1,0,0,-1,1,48.814,1,-0.325,0,0,0,0
4976,302,8,2,1,1,0,-2,53.8653,1,-0.325,0.5,0.6,0.7,0.529
4976,302,8,3,2,4,1,1,63.53525942,1,-0.325,1,1,1,1
4977,302,9,1,0,0,-1,1,36.43,0,0.129,0,0,0,0
4977,302,9,2,1,1,0,-2,31.62,0,0.129,0.5,0.6,0.7,0.529
4977,302,9,3,2,4,1,1,38.66,0,0.129,1,1,1,1
4978,302,10,1,0,0,-1,1,39.5,0,-0.901,0,0,0,0
4978,302,10,2,1,1,0,-2,48.64,0,-0.901,0.5,0.6,0.7,0.529
4978,302,10,3,2,4,1,1,43.26,0,-0.901,1,1,1,1
4979,302,11,1,0,0,-1,1,48.8141,1,-0.714,0,0,0,0
4979,302,11,2,1,1,0,-2,53.8655,1,-0.714,0.5,0.6,0.7,0.529
4979,302,11,3,2,4,1,1,50.52250205,1,-0.714,1,1,1,1
4980,302,12,1,0,0,-1,1,43.8,0,-0.406,0,0,0,0
4980,302,12,2,1,1,0,-2,39.84,0,-0.406,0.5,0.6,0.7,0.529
4980,302,12,3,2,4,1,1,34.55,0,-0.406,1,1,1,1
4981,302,13,1,0,0,-1,1,48.8141,1,0.479,0,0,0,0
4981,302,13,2,1,1,0,-2,53.8655,1,0.479,0.5,0.6,0.7,0.529
4981,302,13,3,2,4,1,1,67.52980185,1,0.479,1,1,1,1
4982,303,1,1,0,0,-1,1,40.26,0,0.984,0,0,0,0
4982,303,1,2,1,1,0,-2,30.95,0,0.984,0.5,0.6,0.7,0.529
4982,303,1,3,2,4,1,1,35.73,0,0.984,1,1,1,1
4983,303,2,1,0,0,-1,1,48.8141,1,1.542,0,0,0,0
4983,303,2,2,1,1,0,-2,53.8655,1,1.542,0.5,0.6,0.7,0.529
4983,303,2,3,2,4,1,1,56.79904414,1,1.542,1,1,1,1
4984,303,3,1,0,0,-1,1,52.76,0,1.264,0,0,0,0
4984,303,3,2,1,1,0,-2,49.85,0,1.264,0.5,0.6,0.7,0.529
4984,303,3,3,2,4,1,1,58.8,0,1.264,1,1,1,1
4985,303,4,1,0,0,-1,1,40.71,0,0.651,0,0,0,0
4985,303,4,2,1,1,0,-2,38.79,0,0.651,0.5,0.6,0.7,0.529
4985,303,4,3,2,4,1,1,46.55,0,0.651,1,1,1,1
4986,303,5,1,0,0,-1,1,55.29,0,0.477,0,0,0,0
4986,303,5,2,1,1,0,-2,51.09,0,0.477,0.5,0.6,0.7,0.529
4986,303,5,3,2,4,1,1,62.49,0,0.477,1,1,1,1
4987,303,6,1,0,0,-1,1,31.88,0,1.328,0,0,0,0
4987,303,6,2,1,1,0,-2,41.94,0,1.328,0.5,0.6,0.7,0.529
4987,303,6,3,2,4,1,1,35.66,0,1.328,1,1,1,1
4988,303,7,1,0,0,-1,1,48.8141,1,1.854,0,0,0,0
4988,303,7,2,1,1,0,-2,53.8655,1,1.854,0.5,0.6,0.7,0.529
4988,303,7,3,2,4,1,1,63.38716879,1,1.854,1,1,1,1
4989,303,8,1,0,0,-1,1,40.53,0,1.854,0,0,0,0
4989,303,8,2,1,1,0,-2,49.45,0,1.854,0.5,0.6,0.7,0.529
4989,303,8,3,2,4,1,1,46.13,0,1.854,1,1,1,1
4990,303,9,1,0,0,-1,1,30.21,0,1.533,0,0,0,0
4990,303,9,2,1,1,0,-2,36.72,0,1.533,0.5,0.6,0.7,0.529
4990,303,9,3,2,4,1,1,37.37,0,1.533,1,1,1,1
4991,303,10,1,0,0,-1,1,59.67,0,1.18,0,0,0,0
4991,303,10,2,1,1,0,-2,68.07,0,1.18,0.5,0.6,0.7,0.529
4991,303,10,3,2,4,1,1,64.78,0,1.18,1,1,1,1
4992,303,11,1,0,0,-1,1,42.85,0,1.528,0,0,0,0
4992,303,11,2,1,1,0,-2,28.91,0,1.528,0.5,0.6,0.7,0.529
4992,303,11,3,2,4,1,1,34.86,0,1.528,1,1,1,1
4993,303,12,1,0,0,-1,1,48.815,1,0.782,0,0,0,0
4993,303,12,2,1,1,0,-2,53.867,1,0.782,0.5,0.6,0.7,0.529
4993,303,12,3,2,4,1,1,69.61460727,1,0.782,1,1,1,1
4994,303,13,1,0,0,-1,1,43.66,0,1.173,0,0,0,0
4994,303,13,2,1,1,0,-2,60.65,0,1.173,0.5,0.6,0.7,0.529
4994,303,13,3,2,4,1,1,56.38,0,1.173,1,1,1,1
4995,303,14,1,0,0,-1,1,41.52,0,0.79,0,0,0,0
4995,303,14,2,1,1,0,-2,36.44,0,0.79,0.5,0.6,0.7,0.529
4995,303,14,3,2,4,1,1,42.11,0,0.79,1,1,1,1
4996,303,15,1,0,0,-1,1,48.815,1,0.439,0,0,0,0
4996,303,15,2,1,1,0,-2,53.867,1,0.439,0.5,0.6,0.7,0.529
4996,303,15,3,2,4,1,1,66.24899297,1,0.439,1,1,1,1
4997,304,1,1,0,0,-1,1,52.97,0,0.96,0,0,0,0
4997,304,1,2,1,1,0,-2,63.3,0,0.96,0.5,0.6,0.7,0.529
4997,304,1,3,2,4,1,1,64.7,0,0.96,1,1,1,1
4998,304,2,1,0,0,-1,1,99.99,1,0.805,0,0,0,0
4998,304,2,2,1,1,0,-2,56.73,1,0.805,0.5,0.6,0.7,0.529
4998,304,2,3,2,4,1,1,61.58,1,0.805,1,1,1,1
4999,304,3,1,0,0,-1,1,45.31,0,1.035,0,0,0,0
4999,304,3,2,1,1,0,-2,45.16,0,1.035,0.5,0.6,0.7,0.529
4999,304,3,3,2,4,1,1,51.03,0,1.035,1,1,1,1
5000,304,4,1,0,0,-1,1,47.78,0,0.634,0,0,0,0
5000,304,4,2,1,1,0,-2,57.63,0,0.634,0.5,0.6,0.7,0.529
5000,304,4,3,2,4,1,1,61,0,0.634,1,1,1,1
5001,304,5,1,0,0,-1,1,99.98,1,0.489,0,0,0,0
5001,304,5,2,1,1,0,-2,74.92,1,0.489,0.5,0.6,0.7,0.529
5001,304,5,3,2,4,1,1,65.95,1,0.489,1,1,1,1
5002,304,6,1,0,0,-1,1,48.8154,1,1.264,0,0,0,0
5002,304,6,2,1,1,0,-2,53.8678,1,1.264,0.5,0.6,0.7,0.529
5002,304,6,3,2,4,1,1,60.10600821,1,1.264,1,1,1,1
5003,304,7,1,0,0,-1,1,48.8154,1,1.542,0,0,0,0
5003,304,7,2,1,1,0,-2,53.8678,1,1.542,0.5,0.6,0.7,0.529
5003,304,7,3,2,4,1,1,60.70003596,1,1.542,1,1,1,1
5004,304,8,1,0,0,-1,1,48.8154,1,0.372,0,0,0,0
5004,304,8,2,1,1,0,-2,53.8678,1,0.372,0.5,0.6,0.7,0.529
5004,304,8,3,2,4,1,1,61.63750883,1,0.372,1,1,1,1
5005,304,9,1,0,0,-1,1,48.8154,1,-0.075,0,0,0,0
5005,304,9,2,1,1,0,-2,53.8678,1,-0.075,0.5,0.6,0.7,0.529
5005,304,9,3,2,4,1,1,60.54780098,1,-0.075,1,1,1,1
5006,304,10,1,0,0,-1,1,48.8154,1,-0.289,0,0,0,0
5006,304,10,2,1,1,0,-2,53.8678,1,-0.289,0.5,0.6,0.7,0.529
5006,304,10,3,2,4,1,1,61.51352949,1,-0.289,1,1,1,1
5007,304,11,1,0,0,-1,1,55.75,0,0.443,0,0,0,0
5007,304,11,2,1,1,0,-2,66.42,0,0.443,0.5,0.6,0.7,0.529
5007,304,11,3,2,4,1,1,66.77,0,0.443,1,1,1,1
5008,304,12,1,0,0,-1,1,48.8154,1,0.382,0,0,0,0
5008,304,12,2,1,1,0,-2,53.8678,1,0.382,0.5,0.6,0.7,0.529
5008,304,12,3,2,4,1,1,62.55118475,1,0.382,1,1,1,1
5009,304,13,1,0,0,-1,1,48.8154,1,0.371,0,0,0,0
5009,304,13,2,1,1,0,-2,53.8679,1,0.371,0.5,0.6,0.7,0.529
5009,304,13,3,2,4,1,1,61.67899213,1,0.371,1,1,1,1
5010,305,1,1,0,0,-1,1,48.8154,1,-1.217,0,0,0,0
5010,305,1,2,1,1,0,-2,53.8679,1,-1.217,0.5,0.6,0.7,0.529
5010,305,1,3,2,4,1,1,70.30157916,1,-1.217,1,1,1,1
5011,305,2,1,0,0,-1,1,48.8154,1,0.375,0,0,0,0
5011,305,2,2,1,1,0,-2,53.8679,1,0.375,0.5,0.6,0.7,0.529
5011,305,2,3,2,4,1,1,61.98809104,1,0.375,1,1,1,1
5012,305,3,1,0,0,-1,1,48.8154,1,-0.267,0,0,0,0
5012,305,3,2,1,1,0,-2,53.8679,1,-0.267,0.5,0.6,0.7,0.529
5012,305,3,3,2,4,1,1,54.98412357,1,-0.267,1,1,1,1
5013,305,4,1,0,0,-1,1,45.74,0,0.411,0,0,0,0
5013,305,4,2,1,1,0,-2,47.84,0,0.411,0.5,0.6,0.7,0.529
5013,305,4,3,2,4,1,1,46.77,0,0.411,1,1,1,1
5014,305,5,1,0,0,-1,1,48.93,0,-0.773,0,0,0,0
5014,305,5,2,1,1,0,-2,58.42,0,-0.773,0.5,0.6,0.7,0.529
5014,305,5,3,2,4,1,1,55.04,0,-0.773,1,1,1,1
5015,305,6,1,0,0,-1,1,46.21,0,-0.322,0,0,0,0
5015,305,6,2,1,1,0,-2,44.4,0,-0.322,0.5,0.6,0.7,0.529
5015,305,6,3,2,4,1,1,53.61,0,-0.322,1,1,1,1
5016,305,7,1,0,0,-1,1,47.83,0,-0.693,0,0,0,0
5016,305,7,2,1,1,0,-2,47.51,0,-0.693,0.5,0.6,0.7,0.529
5016,305,7,3,2,4,1,1,54.5,0,-0.693,1,1,1,1
5017,305,8,1,0,0,-1,1,44.68,0,-0.419,0,0,0,0
5017,305,8,2,1,1,0,-2,42.07,0,-0.419,0.5,0.6,0.7,0.529
5017,305,8,3,2,4,1,1,39.19,0,-0.419,1,1,1,1
5018,305,9,1,0,0,-1,1,48.8155,1,-0.994,0,0,0,0
5018,305,9,2,1,1,0,-2,53.8679,1,-0.994,0.5,0.6,0.7,0.529
5018,305,9,3,2,4,1,1,61.4119172,1,-0.994,1,1,1,1
5019,305,10,1,0,0,-1,1,48.8155,1,-0.149,0,0,0,0
5019,305,10,2,1,1,0,-2,53.8679,1,-0.149,0.5,0.6,0.7,0.529
5019,305,10,3,2,4,1,1,65.46754759,1,-0.149,1,1,1,1
5020,305,11,1,0,0,-1,1,48.8155,1,-0.162,0,0,0,0
5020,305,11,2,1,1,0,-2,53.8679,1,-0.162,0.5,0.6,0.7,0.529
5020,305,11,3,2,4,1,1,53.69248846,1,-0.162,1,1,1,1
5021,305,12,1,0,0,-1,1,48.8155,1,0.129,0,0,0,0
5021,305,12,2,1,1,0,-2,53.8679,1,0.129,0.5,0.6,0.7,0.529
5021,305,12,3,2,4,1,1,54.92154876,1,0.129,1,1,1,1
5022,305,13,1,0,0,-1,1,48.8155,1,-0.925,0,0,0,0
5022,305,13,2,1,1,0,-2,53.8679,1,-0.925,0.5,0.6,0.7,0.529
5022,305,13,3,2,4,1,1,48.91430546,1,-0.925,1,1,1,1
5023,306,1,1,0,0,-1,1,48.8155,1,-1.05,0,0,0,0
5023,306,1,2,1,1,0,-2,53.8679,1,-1.05,0.5,0.6,0.7,0.529
5023,306,1,3,2,4,1,1,55.52892709,1,-1.05,1,1,1,1
5024,306,2,1,0,0,-1,1,50.65,0,-1.149,0,0,0,0
5024,306,2,2,1,1,0,-2,52.1,0,-1.149,0.5,0.6,0.7,0.529
5024,306,2,3,2,4,1,1,57.31,0,-1.149,1,1,1,1
5025,306,3,1,0,0,-1,1,48.8155,1,-1.18,0,0,0,0
5025,306,3,2,1,1,0,-2,53.8679,1,-1.18,0.5,0.6,0.7,0.529
5025,306,3,3,2,4,1,1,53.64957672,1,-1.18,1,1,1,1
5026,306,4,1,0,0,-1,1,34.73,0,-1.332,0,0,0,0
5026,306,4,2,1,1,0,-2,37.48,0,-1.332,0.5,0.6,0.7,0.529
5026,306,4,3,2,4,1,1,36.48,0,-1.332,1,1,1,1
5027,306,5,1,0,0,-1,1,48.8155,1,-0.471,0,0,0,0
5027,306,5,2,1,1,0,-2,53.8679,1,-0.471,0.5,0.6,0.7,0.529
5027,306,5,3,2,4,1,1,47.98989184,1,-0.471,1,1,1,1
5028,306,6,1,0,0,-1,1,42.54,0,-0.22,0,0,0,0
5028,306,6,2,1,1,0,-2,63.33,0,-0.22,0.5,0.6,0.7,0.529
5028,306,6,3,2,4,1,1,43.21,0,-0.22,1,1,1,1
5029,306,7,1,0,0,-1,1,43.38,0,-0.375,0,0,0,0
5029,306,7,2,1,1,0,-2,37.38,0,-0.375,0.5,0.6,0.7,0.529
5029,306,7,3,2,4,1,1,53.04,0,-0.375,1,1,1,1
5030,306,8,1,0,0,-1,1,51.74,0,1.007,0,0,0,0
5030,306,8,2,1,1,0,-2,47.54,0,1.007,0.5,0.6,0.7,0.529
5030,306,8,3,2,4,1,1,54.58,0,1.007,1,1,1,1
5031,306,9,1,0,0,-1,1,48.8155,1,-0.164,0,0,0,0
5031,306,9,2,1,1,0,-2,53.8679,1,-0.164,0.5,0.6,0.7,0.529
5031,306,9,3,2,4,1,1,61.12027318,1,-0.164,1,1,1,1
5032,306,10,1,0,0,-1,1,39.42,0,-0.824,0,0,0,0
5032,306,10,2,1,1,0,-2,36.91,0,-0.824,0.5,0.6,0.7,0.529
5032,306,10,3,2,4,1,1,99.98,0,-0.824,1,1,1,1
5033,306,11,1,0,0,-1,1,46.67,0,-0.358,0,0,0,0
5033,306,11,2,1,1,0,-2,54.47,0,-0.358,0.5,0.6,0.7,0.529
5033,306,11,3,2,4,1,1,62.62,0,-0.358,1,1,1,1
5034,306,12,1,0,0,-1,1,48.89,0,-1.367,0,0,0,0
